41.0,136.0,3.0,17.0,-4.136845588684082,2.858069896697998,0.8826943039894104
-6.0,111.0,3.0,10.0,1.2150905132293701,-2.0917534828186035,-3.8969955444335938
18.0,111.0,3.0,12.0,0.7638131380081177,-3.2447750568389893,-3.3873298168182373
-48.0,60.0,3.0,1.0,-2.7269256114959717,-1.2977359294891357,1.1980540752410889
-46.0,87.0,4.0,5.0,4.873955726623535,-1.9145939350128174,2.248244285583496
-2.0,111.0,3.0,10.0,1.2029333114624023,-2.16640567779541,-3.8693509101867676
-54.0,57.0,3.0,0.0,-3.1844165325164795,0.5795719623565674,-0.36612769961357117
10.0,91.0,3.0,9.0,4.4180216789245605,-3.1172165870666504,1.1473568677902222
1.0,148.0,8.0,15.0,3.688699960708618,3.9017996788024902,5.151601791381836
-26.0,52.0,4.0,1.0,-7.388236045837402,-3.424431800842285,0.5422257781028748
-39.0,93.0,4.0,6.0,4.924313545227051,-3.120837450027466,0.5356094241142273
10.0,77.0,5.0,8.0,2.040708303451538,-2.442065954208374,4.7567548751831055
14.0,135.0,3.0,14.0,-4.242186069488525,1.0614131689071655,0.7460164427757263
53.0,86.0,8.0,11.0,6.008047580718994,0.9682340621948242,0.7784183621406555
8.0,57.0,8.0,5.0,-4.396665573120117,-4.315687656402588,1.1228752136230469
-43.0,55.0,3.0,0.0,-5.083597660064697,-2.411195993423462,0.18518713116645813
29.0,85.0,6.0,10.0,4.086147785186768,-2.902217388153076,2.8483057022094727
-10.0,144.0,9.0,14.0,0.20015820860862732,3.604931116104126,3.4844882488250732
22.0,115.0,3.0,13.0,-0.5496442914009094,-3.1636526584625244,-3.7089219093322754
-1.0,97.0,3.0,9.0,4.487483501434326,-2.9106099605560303,-0.8808388113975525
49.0,54.0,12.0,6.0,-4.974637985229492,-1.330682396888733,-0.9278845191001892
-26.0,144.0,10.0,13.0,-0.13153515756130219,3.1738085746765137,3.720590591430664
52.0,66.0,10.0,8.0,-0.15653367340564728,0.9651851058006287,2.6648459434509277
-57.0,143.0,12.0,12.0,0.3271007537841797,8.905308723449707,2.139611005783081
0.0,98.0,3.0,9.0,4.412148475646973,-2.77980637550354,-1.192819356918335
21.0,87.0,4.0,10.0,4.227313995361328,-3.3535544872283936,2.4845874309539795
16.0,103.0,3.0,11.0,3.160085439682007,-3.7995755672454834,-2.266524076461792
56.0,128.0,4.0,17.0,-3.3396785259246826,6.605453014373779,-4.200237274169922
-49.0,106.0,7.0,7.0,2.9998409748077393,-1.785767912864685,-4.193881034851074
-2.0,145.0,8.0,15.0,0.8819262385368347,3.301767587661743,3.7930777072906494
-56.0,139.0,11.0,11.0,-2.1965904235839844,7.536810874938965,0.6463018655776978
43.0,131.0,3.0,16.0,-4.957129955291748,2.2822446823120117,-1.1888104677200317
-48.0,134.0,10.0,11.0,-4.631913661956787,3.681612968444824,-0.4683951139450073
51.0,83.0,8.0,11.0,5.234217643737793,0.33421093225479126,2.0501883029937744
38.0,62.0,10.0,7.0,-2.299271821975708,-2.8257665634155273,2.079099416732788
-13.0,84.0,3.0,7.0,3.6541831493377686,-2.6800332069396973,3.2445554733276367
-58.0,148.0,12.0,13.0,5.104738712310791,10.361834526062012,4.025365829467773
-20.0,107.0,3.0,9.0,2.37971830368042,-2.7065112590789795,-3.455228328704834
-47.0,54.0,3.0,0.0,-5.457180500030518,-1.4859261512756348,-0.264720618724823
-34.0,70.0,3.0,4.0,-0.3370789587497711,-2.096496820449829,5.375906467437744
48.0,79.0,8.0,10.0,3.6891238689422607,-0.29949691891670227,3.472317934036255
5.0,106.0,3.0,10.0,2.537559986114502,-2.9209914207458496,-3.229114055633545
2.0,84.0,3.0,8.0,3.7351765632629395,-2.720526933670044,3.1598877906799316
-52.0,60.0,3.0,0.0,-2.267176628112793,-0.1035320907831192,0.8286019563674927
-55.0,135.0,11.0,11.0,-3.87587571144104,6.226436138153076,-0.9097558259963989
27.0,134.0,3.0,15.0,-4.720790863037109,0.7117554545402527,0.5170511603355408
-49.0,69.0,3.0,2.0,0.09240487217903137,0.028429020196199417,4.541478157043457
-43.0,95.0,5.0,6.0,4.957842826843262,-2.8818347454071045,-0.3237370550632477
-7.0,55.0,7.0,4.0,-5.43027925491333,-4.26329231262207,0.5370429754257202
14.0,99.0,3.0,10.0,3.844548463821411,-3.736034631729126,-1.2703990936279297
4.0,123.0,3.0,12.0,-2.8012328147888184,-0.6040945649147034,-3.584149122238159
3.0,147.0,8.0,15.0,2.6158039569854736,3.4115965366363525,4.869918346405029
14.0,148.0,6.0,17.0,3.434976100921631,2.9917778968811035,5.619235992431641
42.0,82.0,8.0,10.0,4.06636381149292,-1.6163853406906128,3.170860767364502
46.0,149.0,3.0,20.0,5.353036403656006,6.156904697418213,5.956612586975098
-24.0,74.0,3.0,5.0,0.9607797861099243,-2.250251054763794,5.373290061950684
18.0,122.0,3.0,13.0,-3.013981580734253,-1.9747475385665894,-3.2824690341949463
21.0,56.0,10.0,6.0,-4.774786472320557,-4.482659339904785,0.7302225232124329
18.0,79.0,5.0,9.0,2.533372402191162,-2.8908793926239014,4.5054826736450195
-46.0,80.0,3.0,4.0,3.2727231979370117,-1.2047752141952515,4.11270809173584
30.0,64.0,9.0,7.0,-1.8762174844741821,-2.8612112998962402,3.214334487915039
56.0,133.0,3.0,18.0,-3.501561164855957,7.892579555511475,-2.053051233291626
39.0,118.0,3.0,14.0,-1.474260926246643,-1.467175006866455,-4.1929779052734375
-27.0,128.0,7.0,11.0,-4.240528583526611,0.5191603899002075,-2.349503755569458
-54.0,102.0,7.0,6.0,4.904784679412842,-0.3074367940425873,-3.7902913093566895
-30.0,79.0,3.0,5.0,2.3206100463867188,-2.6119415760040283,4.7827653884887695
-35.0,68.0,3.0,3.0,-0.8743614554405212,-2.1037580966949463,4.8264570236206055
6.0,53.0,9.0,4.0,-6.614620685577393,-4.112004280090332,0.4109634757041931
27.0,109.0,3.0,12.0,1.1867467164993286,-3.7435879707336426,-3.1394739151000977
30.0,63.0,9.0,7.0,-2.169200897216797,-3.127051830291748,2.755082130432129
-34.0,129.0,8.0,10.0,-4.568875789642334,0.9079565405845642,-1.9795433282852173
-34.0,120.0,7.0,9.0,-2.1910037994384766,-1.4677150249481201,-4.32410192489624
-37.0,116.0,7.0,9.0,-0.7921678423881531,-2.0247621536254883,-4.510066986083984
-57.0,101.0,7.0,6.0,5.8070502281188965,1.5011719465255737,-4.297671318054199
31.0,75.0,7.0,9.0,1.5016076564788818,-2.187251567840576,4.954946517944336
52.0,76.0,9.0,10.0,3.2733232975006104,1.289991021156311,3.560316801071167
23.0,141.0,3.0,16.0,-2.210740566253662,1.3623844385147095,3.268453359603882
15.0,125.0,3.0,13.0,-3.5626296997070312,-1.1682732105255127,-2.546286106109619
-47.0,71.0,3.0,3.0,0.5062732100486755,-0.3125740587711334,4.944370269775391
39.0,93.0,6.0,11.0,5.018085956573486,-2.754924774169922,-0.05529499799013138
-22.0,91.0,3.0,7.0,4.537384510040283,-3.1936142444610596,1.3465348482131958
-13.0,54.0,6.0,3.0,-6.011457443237305,-4.217899799346924,0.41464221477508545
-1.0,142.0,7.0,14.0,-1.0270088911056519,3.323118209838867,2.758622169494629
-20.0,111.0,4.0,9.0,1.1311430931091309,-2.475461959838867,-3.914674997329712
7.0,106.0,3.0,11.0,2.4989569187164307,-2.827590227127075,-3.165678024291992
28.0,108.0,3.0,12.0,1.60625159740448,-3.719683885574341,-3.0828704833984375
45.0,53.0,12.0,6.0,-6.102044582366943,-2.2115933895111084,-0.4328320324420929
-22.0,116.0,5.0,10.0,-0.5472172498703003,-1.898874044418335,-4.192227363586426
46.0,51.0,13.0,5.0,-7.29079532623291,-1.2562761306762695,0.03483951464295387
11.0,79.0,4.0,8.0,2.577956199645996,-2.3927886486053467,4.374319553375244
46.0,103.0,5.0,13.0,3.9129762649536133,-1.8348032236099243,-3.6370794773101807
38.0,95.0,5.0,12.0,4.913509368896484,-2.958585500717163,-0.5765773057937622
17.0,62.0,8.0,6.0,-2.6305413246154785,-3.4701874256134033,2.5241165161132812
45.0,83.0,8.0,11.0,4.608964443206787,-1.337370753288269,2.724250555038452
32.0,79.0,7.0,9.0,2.8557910919189453,-2.3384621143341064,4.166786193847656
17.0,112.0,3.0,12.0,0.4731813669204712,-3.1815264225006104,-3.3570172786712646
-1.0,116.0,3.0,11.0,-0.3837979733943939,-1.5720239877700806,-4.103086471557617
25.0,80.0,6.0,9.0,2.894606590270996,-2.81612491607666,4.145721435546875
24.0,119.0,3.0,13.0,-1.9658457040786743,-2.5807862281799316,-3.553380012512207
-12.0,131.0,6.0,12.0,-4.104097366333008,1.8099358081817627,-1.2655298709869385
-28.0,142.0,10.0,13.0,-1.3435871601104736,2.901571750640869,3.039980888366699
-33.0,116.0,6.0,9.0,-0.768038809299469,-2.1325576305389404,-4.354523181915283
-41.0,135.0,10.0,11.0,-4.362963676452637,2.537160634994507,0.25456807017326355
-23.0,63.0,3.0,4.0,-2.5489752292633057,-3.1805481910705566,3.020970582962036
20.0,108.0,3.0,12.0,1.5807311534881592,-3.8291690349578857,-2.960113525390625
-1.0,77.0,3.0,7.0,2.000638008117676,-2.1759166717529297,4.72037935256958
18.0,107.0,3.0,12.0,1.9505778551101685,-3.8379883766174316,-2.9372379779815674
-34.0,63.0,3.0,3.0,-2.394974946975708,-2.8691928386688232,3.059131622314453
-50.0,51.0,3.0,0.0,-7.015419960021973,0.25395575165748596,0.3116006553173065
37.0,103.0,4.0,12.0,3.329987049102783,-3.214099645614624,-2.8374626636505127
5.0,75.0,4.0,7.0,1.3132753372192383,-2.2315495014190674,5.041300296783447
-29.0,91.0,3.0,6.0,4.456938743591309,-3.254779577255249,1.4850318431854248
48.0,51.0,13.0,5.0,-7.234137535095215,-0.9342197775840759,-0.034646160900592804
-3.0,69.0,4.0,6.0,-0.5449992418289185,-2.4518511295318604,4.6396660804748535
27.0,149.0,4.0,18.0,4.782401084899902,2.813997983932495,6.435042381286621
-50.0,77.0,4.0,3.0,2.8116836547851562,0.182989701628685,4.393381595611572
-46.0,144.0,12.0,13.0,-0.0598963126540184,4.648924827575684,3.6101813316345215
-16.0,79.0,3.0,6.0,2.4273746013641357,-2.411489963531494,4.413568019866943
-19.0,146.0,10.0,14.0,1.7220306396484375,3.689239025115967,4.305078983306885
17.0,103.0,3.0,11.0,3.096325397491455,-3.5961077213287354,-2.263593912124634
6.0,78.0,4.0,8.0,2.1831867694854736,-2.570786952972412,4.699195384979248
6.0,81.0,3.0,8.0,3.1018083095550537,-2.4383533000946045,3.8925254344940186
24.0,81.0,6.0,9.0,3.1635043621063232,-2.8740193843841553,3.851109504699707
35.0,84.0,7.0,10.0,4.206934452056885,-2.4507405757904053,2.8798608779907227
-40.0,83.0,3.0,5.0,3.585874319076538,-2.4261319637298584,3.7511157989501953
33.0,60.0,10.0,7.0,-3.0940332412719727,-3.6575927734375,1.5736827850341797
-29.0,130.0,8.0,11.0,-4.608246803283691,1.040901780128479,-1.5611156225204468
15.0,106.0,3.0,11.0,2.27492094039917,-3.5392205715179443,-2.9414453506469727
-20.0,138.0,9.0,12.0,-3.096107006072998,2.762979030609131,1.314925193786621
30.0,61.0,10.0,7.0,-2.7819502353668213,-3.4008498191833496,2.0209248065948486
9.0,131.0,3.0,14.0,-4.373340606689453,0.9947216510772705,-0.9509603977203369
-21.0,120.0,5.0,10.0,-1.9252909421920776,-1.1108375787734985,-4.190680027008057
-9.0,89.0,3.0,8.0,4.12571907043457,-2.792686700820923,1.7634615898132324
-50.0,126.0,9.0,9.0,-4.187602519989014,2.1761362552642822,-3.882164478302002
35.0,73.0,8.0,9.0,1.1035407781600952,-1.7318265438079834,4.842692852020264
48.0,102.0,6.0,13.0,4.35664176940918,-1.6170752048492432,-3.620166540145874
28.0,52.0,12.0,5.0,-6.959768772125244,-3.7903523445129395,0.5781798362731934
-10.0,69.0,3.0,5.0,-0.5348114967346191,-2.2528746128082275,4.918737411499023
-57.0,53.0,3.0,-1.0,-4.889357089996338,2.899714708328247,-1.3599975109100342
59.0,69.0,10.0,9.0,2.371084690093994,7.590689182281494,1.4835211038589478
12.0,137.0,4.0,15.0,-3.594566583633423,1.7980480194091797,1.3434871435165405
-51.0,108.0,7.0,7.0,2.4012081623077393,-1.0386431217193604,-4.8628830909729
18.0,119.0,3.0,13.0,-1.8936190605163574,-2.4755911827087402,-3.5726640224456787
-59.0,90.0,6.0,4.0,7.493283271789551,4.043675899505615,-0.9858543276786804
20.0,51.0,11.0,5.0,-7.860911846160889,-3.7643227577209473,1.0198349952697754
15.0,71.0,6.0,7.0,0.14727064967155457,-2.368112087249756,5.297134876251221
-37.0,85.0,3.0,5.0,3.8874480724334717,-2.822366952896118,3.264285087585449
-37.0,99.0,5.0,7.0,4.185854434967041,-3.5560593605041504,-1.4203752279281616
29.0,91.0,5.0,11.0,4.566483020782471,-3.366816759109497,1.0738216638565063
-48.0,131.0,10.0,10.0,-4.910475254058838,3.0160930156707764,-1.7547354698181152
-40.0,147.0,12.0,13.0,2.3975491523742676,4.319555282592773,5.215337753295898
-9.0,96.0,3.0,8.0,4.570662021636963,-2.7412078380584717,-0.5418807864189148
56.0,148.0,3.0,21.0,5.218502521514893,10.616764068603516,4.028682708740234
9.0,132.0,3.0,14.0,-4.4081315994262695,1.1663066148757935,-0.5620474219322205
-35.0,70.0,3.0,3.0,-0.3219631612300873,-2.0315678119659424,5.275079250335693
24.0,61.0,9.0,7.0,-2.863053321838379,-4.058666706085205,2.1358327865600586
5.0,134.0,4.0,14.0,-3.9891388416290283,1.825075626373291,-0.042909473180770874
-38.0,146.0,12.0,13.0,1.4173778295516968,3.793515682220459,4.605255126953125
0.0,116.0,3.0,11.0,-0.37164774537086487,-1.5395171642303467,-3.9474618434906006
33.0,108.0,3.0,13.0,1.7239431142807007,-3.1819851398468018,-3.360049247741699
14.0,52.0,10.0,5.0,-7.0537824630737305,-3.5754151344299316,0.6964121460914612
40.0,130.0,3.0,16.0,-4.704327583312988,1.5168859958648682,-1.4043595790863037
-44.0,51.0,3.0,0.0,-7.646069049835205,-1.1801458597183228,0.5809742212295532
-51.0,135.0,10.0,11.0,-4.187927722930908,4.535355091094971,-0.34498488903045654
25.0,125.0,3.0,14.0,-3.784374475479126,-1.2572487592697144,-2.466989517211914
37.0,68.0,9.0,8.0,-0.440139502286911,-1.9015103578567505,4.237321376800537
-51.0,82.0,4.0,4.0,4.201108455657959,-0.13109809160232544,3.2731897830963135
-15.0,130.0,6.0,12.0,-4.409735202789307,1.5108716487884521,-1.7173246145248413
-53.0,125.0,9.0,9.0,-3.5489861965179443,2.8548150062561035,-4.5826096534729
-50.0,137.0,11.0,11.0,-3.7574431896209717,4.698690414428711,0.6006297469139099
20.0,86.0,4.0,10.0,4.090999126434326,-3.364564895629883,2.7558867931365967
-34.0,89.0,3.0,6.0,4.377429008483887,-3.0520267486572266,2.051514148712158
-26.0,76.0,3.0,5.0,1.5717530250549316,-2.472785711288452,5.239193439483643
-40.0,82.0,3.0,5.0,3.3021585941314697,-2.3431854248046875,3.956986904144287
-22.0,71.0,3.0,5.0,0.012534716166555882,-2.277480125427246,5.459576606750488
44.0,77.0,8.0,10.0,2.8805301189422607,-0.9213208556175232,4.112643718719482
47.0,136.0,3.0,17.0,-3.9882149696350098,4.185877799987793,0.5971959233283997
-22.0,119.0,5.0,10.0,-1.6653742790222168,-1.3635857105255127,-4.1656174659729
-51.0,57.0,3.0,0.0,-3.6127614974975586,-0.6547352075576782,0.029519032686948776
51.0,60.0,11.0,7.0,-2.1503994464874268,-0.4421277940273285,0.27988675236701965
-26.0,92.0,3.0,7.0,4.760931968688965,-3.1863908767700195,1.0000065565109253
14.0,59.0,9.0,6.0,-3.552048444747925,-4.277814865112305,1.5961319208145142
-58.0,78.0,5.0,3.0,4.552685260772705,4.380927085876465,3.0971014499664307
12.0,84.0,4.0,9.0,3.766336441040039,-2.8044421672821045,3.170994520187378
-34.0,118.0,7.0,9.0,-1.46927809715271,-1.8183854818344116,-4.382956027984619
36.0,78.0,7.0,10.0,2.5655784606933594,-1.9025081396102905,4.341561794281006
7.0,65.0,6.0,6.0,-1.7744593620300293,-3.117771625518799,3.7892236709594727
-29.0,84.0,3.0,6.0,3.744703769683838,-2.870485305786133,3.4490466117858887
-18.0,80.0,3.0,6.0,2.6817009449005127,-2.4517698287963867,4.153570652008057
-43.0,72.0,3.0,3.0,0.619226336479187,-1.0748924016952515,5.279296398162842
-34.0,91.0,3.0,6.0,5.017288684844971,-3.169088363647461,1.4541321992874146
-10.0,114.0,3.0,10.0,0.32781121134757996,-1.7972021102905273,-3.7252113819122314
46.0,97.0,6.0,12.0,5.109617233276367,-1.8420236110687256,-1.9810210466384888
20.0,97.0,3.0,11.0,4.224451541900635,-3.9126343727111816,-0.5601202249526978
-41.0,127.0,9.0,10.0,-4.4901862144470215,0.8681460022926331,-2.924994945526123
16.0,69.0,7.0,7.0,-0.4005124568939209,-2.4760854244232178,4.956165790557861
56.0,59.0,11.0,7.0,-1.78346586227417,2.0113749504089355,-0.9833336472511292
56.0,129.0,4.0,17.0,-3.544644594192505,6.848971366882324,-3.8543448448181152
-2.0,128.0,4.0,12.0,-3.86199688911438,0.7854710817337036,-2.3051962852478027
57.0,63.0,11.0,8.0,-0.28324276208877563,3.7276737689971924,0.3776557147502899
16.0,95.0,3.0,10.0,4.4652838706970215,-3.7876369953155518,0.020505346357822418
54.0,114.0,5.0,15.0,0.7899961471557617,1.9195393323898315,-6.341562747955322
36.0,115.0,3.0,14.0,-0.46634575724601746,-2.3101208209991455,-4.018986701965332
4.0,75.0,4.0,7.0,1.3369746208190918,-2.242385149002075,5.071372985839844
47.0,142.0,3.0,19.0,-1.2353966236114502,5.3004655838012695,3.0630877017974854
37.0,120.0,3.0,14.0,-2.224844455718994,-1.3163197040557861,-3.969804048538208
-35.0,52.0,3.0,0.0,-7.346949100494385,-2.6386146545410156,0.13390594720840454
-53.0,143.0,12.0,12.0,-0.23467694222927094,6.665510177612305,2.775275707244873
54.0,101.0,7.0,13.0,5.27741003036499,0.692099928855896,-4.4856648445129395
10.0,59.0,8.0,6.0,-3.6540887355804443,-4.171899318695068,1.7399353981018066
19.0,118.0,3.0,13.0,-1.5682939291000366,-2.6948728561401367,-3.703556537628174
-3.0,132.0,5.0,13.0,-4.214916706085205,1.784982681274414,-0.792569100856781
-46.0,148.0,12.0,13.0,3.6115365028381348,5.224876880645752,5.35788631439209
-51.0,65.0,3.0,1.0,-0.9323087334632874,0.16123519837856293,2.972759485244751
38.0,116.0,3.0,14.0,-0.8545800447463989,-1.9193910360336304,-4.142399787902832
8.0,147.0,7.0,16.0,2.448918342590332,3.453416347503662,4.99339485168457
-26.0,106.0,4.0,8.0,2.567534923553467,-3.350517511367798,-3.1443135738372803
-10.0,64.0,4.0,5.0,-2.209970712661743,-3.4187188148498535,3.4994094371795654
46.0,139.0,3.0,18.0,-2.851691961288452,4.575497150421143,1.9002915620803833
21.0,143.0,4.0,16.0,-1.0771244764328003,1.6359039545059204,3.96397066116333
39.0,51.0,12.0,5.0,-7.582210063934326,-2.4163825511932373,0.7172309160232544
35.0,113.0,3.0,13.0,0.09759208559989929,-2.5039939880371094,-3.7236974239349365
-27.0,125.0,7.0,10.0,-3.5418736934661865,-0.19620592892169952,-3.1490066051483154
20.0,72.0,7.0,8.0,0.553404688835144,-2.542386531829834,5.293569087982178
25.0,82.0,6.0,9.0,3.3407812118530273,-2.9257614612579346,3.756781578063965
16.0,119.0,3.0,13.0,-1.792910099029541,-2.2815544605255127,-3.889744281768799
53.0,99.0,7.0,13.0,5.515018463134766,0.205906942486763,-3.731457233428955
-51.0,56.0,3.0,0.0,-4.001921653747559,-0.5773710608482361,-0.26213374733924866
-44.0,53.0,3.0,0.0,-6.3651347160339355,-1.9898643493652344,-0.09448007494211197
42.0,132.0,3.0,16.0,-4.985223770141602,2.2581708431243896,-0.7031805515289307
-5.0,53.0,7.0,3.0,-6.667729377746582,-4.031418323516846,0.1908644735813141
57.0,81.0,9.0,11.0,5.778051376342773,4.1543450355529785,1.2806605100631714
-21.0,73.0,3.0,5.0,0.6836424469947815,-2.143805503845215,5.2358245849609375
-45.0,119.0,8.0,9.0,-1.8220956325531006,-0.6451966166496277,-4.878236770629883
